,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
3258197,590,2020-10-19 05:35:39.1330,2020-10-19 05:45:29.3610,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,37078,Subscriber,1996,2
3260039,380,2020-10-19 06:57:11.2910,2020-10-19 07:03:31.8850,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3378,E 76 St & Park Ave,40.773763,-73.96222088,37078,Customer,1988,2
3261317,860,2020-10-19 07:25:53.5310,2020-10-19 07:40:13.8300,3378,E 76 St & Park Ave,40.773763,-73.96222088,4120,E 39 St & Lexington Ave,40.749498546025194,-73.97729203113158,37078,Customer,1988,2
3263878,425,2020-10-19 08:04:41.8980,2020-10-19 08:11:47.6530,4120,E 39 St & Lexington Ave,40.749498546025194,-73.97729203113158,497,E 17 St & Broadway,40.73704984,-73.99009296,37078,Subscriber,1976,1
3272034,1598,2020-10-19 09:54:07.3390,2020-10-19 10:20:46.2850,497,E 17 St & Broadway,40.73704984,-73.99009296,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,37078,Subscriber,1959,1
3274023,186,2020-10-19 10:32:50.0690,2020-10-19 10:35:56.3630,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,3158,W 63 St & Broadway,40.77163851,-73.98261428,37078,Subscriber,1991,1
3275215,755,2020-10-19 10:55:31.4400,2020-10-19 11:08:07.4170,3158,W 63 St & Broadway,40.77163851,-73.98261428,3140,1 Ave & E 78 St,40.77140426,-73.9535166,37078,Subscriber,1995,2
3276609,917,2020-10-19 11:24:38.6270,2020-10-19 11:39:55.8980,3140,1 Ave & E 78 St,40.77140426,-73.9535166,468,Broadway & W 56 St,40.7652654,-73.98192338,37078,Subscriber,1991,1
3277823,975,2020-10-19 11:47:05.3890,2020-10-19 12:03:20.4270,468,Broadway & W 56 St,40.7652654,-73.98192338,435,W 21 St & 6 Ave,40.74173969,-73.99415556,37078,Subscriber,1960,2
3278962,302,2020-10-19 12:07:21.2810,2020-10-19 12:12:23.3610,435,W 21 St & 6 Ave,40.74173969,-73.99415556,3739,Perry St & Greenwich Ave,40.735918,-74.000939,37078,Subscriber,1994,1
3280254,1199,2020-10-19 12:28:16.2090,2020-10-19 12:48:16.0290,3739,Perry St & Greenwich Ave,40.735918,-74.000939,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,37078,Customer,1969,0
3283615,244,2020-10-19 13:19:27.8550,2020-10-19 13:23:31.8840,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,37078,Subscriber,1979,1
3286252,736,2020-10-19 13:56:54.2390,2020-10-19 14:09:10.7640,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,485,W 37 St & 5 Ave,40.75038009,-73.98338988,37078,Subscriber,1982,1
3288187,541,2020-10-19 14:22:08.3560,2020-10-19 14:31:09.4870,485,W 37 St & 5 Ave,40.75038009,-73.98338988,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,37078,Subscriber,1989,2
3291541,621,2020-10-19 15:04:52.7100,2020-10-19 15:15:14.0780,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,385,E 55 St & 2 Ave,40.75797322,-73.96603308,37078,Subscriber,1980,1
3292991,231,2020-10-19 15:21:26.7000,2020-10-19 15:25:18.2880,385,E 55 St & 2 Ave,40.75797322,-73.96603308,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,37078,Customer,2000,1
3294298,401,2020-10-19 15:36:21.2870,2020-10-19 15:43:03.1810,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,37078,Subscriber,1990,1
3295123,478,2020-10-19 15:45:27.0820,2020-10-19 15:53:25.3480,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,37078,Subscriber,1964,2
3296418,2289,2020-10-19 15:59:50.4530,2020-10-19 16:38:00.3590,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,350,Clinton St & Grand St,40.71559509,-73.9870295,37078,Subscriber,1982,1
3300315,406,2020-10-19 16:38:11.5630,2020-10-19 16:44:58.3060,350,Clinton St & Grand St,40.71559509,-73.9870295,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,37078,Subscriber,1988,2
3301293,475,2020-10-19 16:47:24.6680,2020-10-19 16:55:20.4460,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,251,Mott St & Prince St,40.72317958,-73.99480012,37078,Customer,1969,0
3303440,741,2020-10-19 17:06:00.0730,2020-10-19 17:18:21.9930,251,Mott St & Prince St,40.72317958,-73.99480012,408,Market St & Cherry St,40.71076228,-73.99400398,37078,Subscriber,1971,1
3331667,568,2020-10-20 05:39:20.9840,2020-10-20 05:48:49.2380,408,Market St & Cherry St,40.71076228,-73.99400398,3906,West St & Liberty St,40.711444,-74.014847,37078,Subscriber,1992,1
3335300,3573,2020-10-20 07:33:10.2240,2020-10-20 08:32:43.8660,3906,West St & Liberty St,40.711444,-74.014847,247,Perry St & Bleecker St,40.73535398,-74.00483091,37078,Subscriber,1969,2
3340423,388,2020-10-20 08:50:30.1090,2020-10-20 08:56:58.8880,247,Perry St & Bleecker St,40.73535398,-74.00483091,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,37078,Subscriber,1985,2
3340966,218,2020-10-20 08:57:41.2460,2020-10-20 09:01:19.9710,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,285,Broadway & E 14 St,40.73454567,-73.99074142,37078,Subscriber,1978,1
3341248,598,2020-10-20 09:02:04.3920,2020-10-20 09:12:03.2150,285,Broadway & E 14 St,40.73454567,-73.99074142,3812,University Pl & E 14 St,40.734814,-73.992085,37078,Subscriber,1978,1
3343375,327,2020-10-20 09:36:33.2070,2020-10-20 09:42:01.1560,3812,University Pl & E 14 St,40.734814,-73.992085,474,5 Ave & E 29 St,40.7451677,-73.98683077,37078,Subscriber,1969,1
3349514,952,2020-10-20 11:45:31.6160,2020-10-20 12:01:23.7970,3815,E 51 St & 2 Ave,40.755293,-73.967641,379,W 31 St & 7 Ave,40.749156,-73.9916,37078,Customer,1969,0
3350699,1070,2020-10-20 12:07:38.5020,2020-10-20 12:25:28.6350,379,W 31 St & 7 Ave,40.749156,-73.9916,150,E 2 St & Avenue C,40.7208736,-73.98085795,37078,Subscriber,1990,1
3353380,1273,2020-10-20 12:52:11.5140,2020-10-20 13:13:24.8060,150,E 2 St & Avenue C,40.7208736,-73.98085795,411,E 6 St & Avenue D,40.72228087,-73.97668709,37078,Subscriber,1999,1
3355963,259,2020-10-20 13:31:30.7620,2020-10-20 13:35:50.6930,411,E 6 St & Avenue D,40.72228087,-73.97668709,432,E 7 St & Avenue A,40.72621788,-73.98379855,37078,Subscriber,1999,1
3357693,416,2020-10-20 13:54:38.6280,2020-10-20 14:01:34.8200,432,E 7 St & Avenue A,40.72621788,-73.98379855,350,Clinton St & Grand St,40.71559509,-73.9870295,37078,Subscriber,1995,1
3359900,637,2020-10-20 14:22:27.6430,2020-10-20 14:33:05.2130,350,Clinton St & Grand St,40.71559509,-73.9870295,403,E 2 St & 2 Ave,40.72502876,-73.99069656,37078,Subscriber,1987,1
3363224,1288,2020-10-20 15:03:00.4320,2020-10-20 15:24:28.9130,403,E 2 St & 2 Ave,40.72502876,-73.99069656,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,37078,Subscriber,1987,1
3366290,280,2020-10-20 15:38:04.1790,2020-10-20 15:42:44.4220,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,37078,Customer,1980,1
3369376,893,2020-10-20 16:10:01.1150,2020-10-20 16:24:55.0410,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,37078,Subscriber,1985,1
3373084,2281,2020-10-20 16:43:46.1100,2020-10-20 17:21:47.5780,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,3699,W 50 St & 9 Ave,40.763604677958625,-73.98917958140373,37078,Subscriber,1975,1
3382714,1844,2020-10-20 17:50:55.0800,2020-10-20 18:21:39.9420,3699,W 50 St & 9 Ave,40.763604677958625,-73.98917958140373,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,37078,Subscriber,1989,2
3389645,944,2020-10-20 18:38:12.6680,2020-10-20 18:53:57.4760,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,37078,Subscriber,1987,1
3392949,611,2020-10-20 19:05:48.4820,2020-10-20 19:15:59.6330,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,37078,Subscriber,1973,2
3394793,323,2020-10-20 19:24:43.3290,2020-10-20 19:30:07.1460,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3088,Union Ave & Jackson St,40.7160751,-73.952029,37078,Subscriber,1994,1
3397496,797,2020-10-20 19:58:18.0500,2020-10-20 20:11:35.8300,3088,Union Ave & Jackson St,40.7160751,-73.952029,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,37078,Subscriber,1995,1
3398881,506,2020-10-20 20:19:10.1220,2020-10-20 20:27:36.6580,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,3812,University Pl & E 14 St,40.734814,-73.992085,37078,Customer,1992,1
3399407,782,2020-10-20 20:28:32.2930,2020-10-20 20:41:35.0610,3812,University Pl & E 14 St,40.734814,-73.992085,212,W 16 St & The High Line,40.74334935,-74.00681753,37078,Subscriber,1972,1
3401849,1116,2020-10-20 21:20:57.7150,2020-10-20 21:39:34.2240,212,W 16 St & The High Line,40.74334935,-74.00681753,393,E 5 St & Avenue C,40.72299208,-73.97995466,37078,Customer,1969,0
3409576,80,2020-10-21 06:46:06.6920,2020-10-21 06:47:26.9700,393,E 5 St & Avenue C,40.72299208,-73.97995466,393,E 5 St & Avenue C,40.72299208,-73.97995466,37078,Subscriber,1961,1
3410694,642,2020-10-21 07:11:18.1950,2020-10-21 07:22:00.5600,393,E 5 St & Avenue C,40.72299208,-73.97995466,487,E 20 St & FDR Drive,40.73314259,-73.97573881,37078,Subscriber,1988,1
3508427,203,2020-10-22 10:01:57.8760,2020-10-22 10:05:21.0040,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,37078,Subscriber,1993,2
3508982,134,2020-10-22 10:11:27.3990,2020-10-22 10:13:41.4500,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,37078,Subscriber,1990,2
3516179,170,2020-10-22 12:13:51.9790,2020-10-22 12:16:42.4860,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,37078,Customer,1969,0
3521990,414,2020-10-22 13:35:16.4720,2020-10-22 13:42:10.5940,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,490,8 Ave & W 33 St,40.751551,-73.993934,37078,Subscriber,1960,1
3538252,159,2020-10-22 16:32:01.8340,2020-10-22 16:34:41.1840,490,8 Ave & W 33 St,40.751551,-73.993934,490,8 Ave & W 33 St,40.751551,-73.993934,37078,Customer,1969,0
3625837,1824,2020-10-23 16:43:39.4780,2020-10-23 17:14:03.7030,4085,Grand Concourse & E 171 St,40.839549,-73.913004,4085,Grand Concourse & E 171 St,40.839549,-73.913004,37078,Customer,1990,1
3636059,12287,2020-10-23 17:54:48.8470,2020-10-23 21:19:36.0290,4085,Grand Concourse & E 171 St,40.839549,-73.913004,4167,Grand Concourse & East Mount Eden Ave,40.84301,-73.91172,37078,Subscriber,1989,1
3660775,482,2020-10-23 23:44:23.9110,2020-10-23 23:52:25.9830,4167,Grand Concourse & East Mount Eden Ave,40.84301,-73.91172,4167,Grand Concourse & East Mount Eden Ave,40.84301,-73.91172,37078,Subscriber,1990,1
3696932,1001,2020-10-24 13:37:24.5870,2020-10-24 13:54:06.1280,4167,Grand Concourse & East Mount Eden Ave,40.84301,-73.91172,4134,Longwood Ave & Southern Blvd,40.816343,-73.896447,37078,Subscriber,1951,1
3751652,761,2020-10-24 23:50:08.1750,2020-10-25 00:02:49.7630,4134,Longwood Ave & Southern Blvd,40.816343,-73.896447,4134,Longwood Ave & Southern Blvd,40.816343,-73.896447,37078,Customer,1969,0
3752539,1393,2020-10-25 00:33:18.2810,2020-10-25 00:56:31.4450,4134,Longwood Ave & Southern Blvd,40.816343,-73.896447,4131,Goble Pl & Macombs Rd,40.844075,-73.917256,37078,Subscriber,1988,2
3755625,490,2020-10-25 07:43:17.6960,2020-10-25 07:51:27.6970,4131,Goble Pl & Macombs Rd,40.844075,-73.917256,4057,Amsterdam Ave & W 167 St,40.839443,-73.937044,37078,Subscriber,1999,1
3756491,1411,2020-10-25 08:26:55.4240,2020-10-25 08:50:27.1690,4057,Amsterdam Ave & W 167 St,40.839443,-73.937044,3156,E 72 St & York Ave,40.76663814,-73.95348296,37078,Subscriber,1989,1
3761363,739,2020-10-25 10:21:16.7350,2020-10-25 10:33:36.6890,3156,E 72 St & York Ave,40.76663814,-73.95348296,4045,West End Ave & W 60 St,40.77237,-73.99005,37078,Subscriber,1989,1
3762712,1265,2020-10-25 10:40:37.9560,2020-10-25 11:01:43.6810,4045,West End Ave & W 60 St,40.77237,-73.99005,426,West St & Chambers St,40.71754834,-74.01322069,37078,Subscriber,1995,1
3765334,1004,2020-10-25 11:14:25.0490,2020-10-25 11:31:09.8070,426,West St & Chambers St,40.71754834,-74.01322069,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,37078,Subscriber,1984,2
3766740,200,2020-10-25 11:31:45.7690,2020-10-25 11:35:06.7340,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,410,Suffolk St & Stanton St,40.72066442,-73.98517977,37078,Subscriber,1987,1
3767737,806,2020-10-25 11:42:56.7710,2020-10-25 11:56:23.3890,410,Suffolk St & Stanton St,40.72066442,-73.98517977,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,37078,Subscriber,1986,1
3770855,484,2020-10-25 12:16:39.1890,2020-10-25 12:24:43.3870,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,532,S 5 Pl & S 5 St,40.710451,-73.960876,37078,Subscriber,1990,1
3773446,401,2020-10-25 12:42:29.9120,2020-10-25 12:49:11.2040,532,S 5 Pl & S 5 St,40.710451,-73.960876,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,37078,Customer,1998,1
3774289,2723,2020-10-25 12:50:21.4100,2020-10-25 13:35:45.0590,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,432,E 7 St & Avenue A,40.72621788,-73.98379855,37078,Subscriber,1988,1
3781673,642,2020-10-25 14:00:04.8370,2020-10-25 14:10:47.8180,432,E 7 St & Avenue A,40.72621788,-73.98379855,346,Bank St & Hudson St,40.73652889,-74.00618026,37078,Subscriber,1990,1
3786111,380,2020-10-25 14:42:13.5950,2020-10-25 14:48:34.1660,346,Bank St & Hudson St,40.73652889,-74.00618026,3686,Gansevoort St & Hudson St,40.73944820130403,-74.00507032871246,37078,Customer,1969,0
3788786,848,2020-10-25 15:07:35.9730,2020-10-25 15:21:44.5490,3686,Gansevoort St & Hudson St,40.73944820130403,-74.00507032871246,312,Allen St & Stanton St,40.722055,-73.989111,37078,Customer,1969,0
3791952,516,2020-10-25 15:38:54.5090,2020-10-25 15:47:30.8250,312,Allen St & Stanton St,40.722055,-73.989111,503,E 20 St & Park Ave,40.73827428,-73.98751968,37078,Subscriber,1992,1
3793183,499,2020-10-25 15:51:27.3450,2020-10-25 15:59:46.6640,503,E 20 St & Park Ave,40.73827428,-73.98751968,223,W 13 St & 7 Ave,40.73781509,-73.99994661,37078,Subscriber,1990,2
3794052,958,2020-10-25 16:00:44.1600,2020-10-25 16:16:42.5180,223,W 13 St & 7 Ave,40.73781509,-73.99994661,4045,West End Ave & W 60 St,40.77237,-73.99005,37078,Subscriber,1985,1
3811881,540,2020-10-25 21:15:39.3110,2020-10-25 21:24:39.6030,4045,West End Ave & W 60 St,40.77237,-73.99005,3307,West End Ave & W 94 St,40.7941654,-73.974124,37078,Subscriber,1962,2
3814509,736,2020-10-26 03:07:15.4480,2020-10-26 03:19:32.3150,3307,West End Ave & W 94 St,40.7941654,-73.974124,3369,E 82 St & East End Ave,40.7724607,-73.9468208,37078,Subscriber,2000,1
3814795,282,2020-10-26 05:30:05.4630,2020-10-26 05:34:48.1670,3369,E 82 St & East End Ave,40.7724607,-73.9468208,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,37078,Subscriber,1991,2
3815547,269,2020-10-26 06:25:46.8520,2020-10-26 06:30:16.3060,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,37078,Subscriber,1987,1
3815780,761,2020-10-26 06:37:01.0570,2020-10-26 06:49:42.4520,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,359,E 47 St & Park Ave,40.75510267,-73.97498696,37078,Subscriber,1961,1
3835353,1181,2020-10-26 14:26:32.7710,2020-10-26 14:46:13.8850,359,E 47 St & Park Ave,40.75510267,-73.97498696,291,Madison St & Montgomery St,40.713126,-73.984844,37078,Subscriber,1965,2
3840392,1399,2020-10-26 15:59:00.6080,2020-10-26 16:22:19.8200,291,Madison St & Montgomery St,40.713126,-73.984844,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,37078,Subscriber,1984,2
3843182,2144,2020-10-26 16:41:04.7780,2020-10-26 17:16:49.6870,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,531,Forsyth St & Broome St,40.71893904,-73.99266288,37078,Subscriber,1980,2
3846586,795,2020-10-26 17:23:12.8720,2020-10-26 17:36:28.6880,531,Forsyth St & Broome St,40.71893904,-73.99266288,3707,Lexington Ave & E 26 St,40.741459,-73.983293,37078,Customer,1992,1
3847856,1003,2020-10-26 17:38:05.9930,2020-10-26 17:54:49.5820,3707,Lexington Ave & E 26 St,40.741459,-73.983293,515,W 43 St & 10 Ave,40.76009437,-73.99461843,37078,Subscriber,1997,2
3854507,768,2020-10-26 18:55:44.4810,2020-10-26 19:08:33.1890,515,W 43 St & 10 Ave,40.76009437,-73.99461843,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,37078,Subscriber,1967,1
3859050,460,2020-10-26 20:10:25.7790,2020-10-26 20:18:06.3960,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,37078,Subscriber,1995,1
3860892,1727,2020-10-26 20:57:11.0420,2020-10-26 21:25:58.1160,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,37078,Subscriber,2000,1
3863052,648,2020-10-26 22:13:14.8570,2020-10-26 22:24:03.4740,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3689,W 104 St & Amsterdam Ave,40.799041392882984,-73.96649479866028,37078,Subscriber,1993,2
3874904,944,2020-10-27 08:34:37.6040,2020-10-27 08:50:21.6500,3689,W 104 St & Amsterdam Ave,40.799041392882984,-73.96649479866028,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,37078,Subscriber,1969,1
3882413,4888,2020-10-27 10:24:24.9740,2020-10-27 11:45:53.0920,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,37078,Customer,1969,0
3900823,3009,2020-10-27 14:56:43.5260,2020-10-27 15:46:52.8120,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3163,Central Park West & W 68 St,40.7734066,-73.97782542,37078,Customer,1969,0
3906640,1038,2020-10-27 15:56:53.0890,2020-10-27 16:14:11.1850,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,37078,Customer,1997,1
3910174,1948,2020-10-27 16:30:34.8600,2020-10-27 17:03:03.3320,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,4073,W 51 St & Rockefeller Plaza,40.75969995906254,-73.97808194160461,37078,Subscriber,1988,1
3914876,1134,2020-10-27 17:10:03.5070,2020-10-27 17:28:57.7290,4073,W 51 St & Rockefeller Plaza,40.75969995906254,-73.97808194160461,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,37078,Subscriber,1964,2
3934077,792,2020-10-27 19:52:29.1690,2020-10-27 20:05:41.4490,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,168,W 18 St & 6 Ave,40.73971301,-73.99456405,37078,Subscriber,1998,1
3935391,520,2020-10-27 20:11:55.3390,2020-10-27 20:20:35.6970,168,W 18 St & 6 Ave,40.73971301,-73.99456405,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,37078,Subscriber,1959,1
3936880,495,2020-10-27 20:38:48.8740,2020-10-27 20:47:03.9100,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,37078,Subscriber,1987,2
3938636,802,2020-10-27 21:19:05.1450,2020-10-27 21:32:27.8390,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,470,W 20 St & 8 Ave,40.74345335,-74.00004031,37078,Subscriber,1994,1
3941788,2646,2020-10-27 22:59:44.9530,2020-10-27 23:43:51.1770,470,W 20 St & 8 Ave,40.74345335,-74.00004031,3830,Halsey St & Evergreen Ave,40.68858,-73.91227,37078,Customer,1992,1
3945284,1128,2020-10-28 06:38:03.9490,2020-10-28 06:56:52.1820,3830,Halsey St & Evergreen Ave,40.68858,-73.91227,3585,Union St & Bedford Ave,40.6691783,-73.9554162,37078,Customer,1969,0
3953189,2101,2020-10-28 10:07:28.2510,2020-10-28 10:42:29.5810,3585,Union St & Bedford Ave,40.6691783,-73.9554162,3868,Knickerbocker Ave & Halsey St,40.693,-73.90824,37078,Customer,1969,0
3963438,542,2020-10-28 14:10:13.9450,2020-10-28 14:19:16.6560,3868,Knickerbocker Ave & Halsey St,40.693,-73.90824,3824,Van Sinderen Ave & Truxton St,40.6786,-73.90369,37078,Subscriber,1991,1
3973962,733,2020-10-28 16:23:29.8130,2020-10-28 16:35:43.3910,3824,Van Sinderen Ave & Truxton St,40.6786,-73.90369,3876,Forest Ave & Summerfield St,40.69922,-73.89795,37078,Customer,1969,0
3975346,549,2020-10-28 16:37:54.7550,2020-10-28 16:47:04.2310,3876,Forest Ave & Summerfield St,40.69922,-73.89795,3893,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235,37078,Customer,1993,1
3979312,1664,2020-10-28 17:13:48.3110,2020-10-28 17:41:33.0150,3893,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235,3826,Moffat St & Bushwick,40.68458,-73.90925,37078,Customer,1996,2
3983366,696,2020-10-28 17:45:35.9590,2020-10-28 17:57:12.7130,3826,Moffat St & Bushwick,40.68458,-73.90925,3871,Bushwick Ave & Furman Ave,40.68281,-73.90623,37078,Customer,1989,1
3990891,1909,2020-10-28 18:48:11.3330,2020-10-28 19:20:00.3350,3871,Bushwick Ave & Furman Ave,40.68281,-73.90623,3777,Stockholm St & Wilson Ave,40.699304,-73.923044,37078,Customer,1996,2
3998089,395,2020-10-28 20:13:27.9630,2020-10-28 20:20:03.7800,3777,Stockholm St & Wilson Ave,40.699304,-73.923044,3832,Central Ave & Weirfield St,40.69055,-73.91181,37078,Customer,1969,0
4000170,943,2020-10-28 20:53:14.2580,2020-10-28 21:08:57.5320,3832,Central Ave & Weirfield St,40.69055,-73.91181,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,37078,Subscriber,1991,0
4031107,2102,2020-10-30 13:01:25.5920,2020-10-30 13:36:28.5260,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,4121,1 Ave & E 39 St,40.74714,-73.97113,37078,Subscriber,1982,1
4032899,622,2020-10-30 13:52:18.8950,2020-10-30 14:02:41.6020,4121,1 Ave & E 39 St,40.74714,-73.97113,477,W 41 St & 8 Ave,40.75640548,-73.9900262,37078,Subscriber,1977,1
